부산광역시 부산진구
20221126,1700,기온,14 ℃,동서바람풍속,1 m/s,동서바람풍속,-1.6 m/s,풍향,328 °,풍속,1.9 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,45 %,1시간적설량,적설없음,
20221126,1800,기온,12 ℃,동서바람풍속,0.7 m/s,동서바람풍속,-2 m/s,풍향,341 °,풍속,2.1 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,50 %,1시간적설량,적설없음,
20221126,1900,기온,11 ℃,동서바람풍속,0.4 m/s,동서바람풍속,-2.2 m/s,풍향,350 °,풍속,2.2 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,50 %,1시간적설량,적설없음,
20221126,2000,기온,9 ℃,동서바람풍속,0.6 m/s,동서바람풍속,-2.4 m/s,풍향,346 °,풍속,2.5 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,45 %,1시간적설량,적설없음,
20221126,2100,기온,8 ℃,동서바람풍속,1.4 m/s,동서바람풍속,-2.7 m/s,풍향,333 °,풍속,3 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,45 %,1시간적설량,적설없음,
20221126,2200,기온,7 ℃,동서바람풍속,2.1 m/s,동서바람풍속,-3 m/s,풍향,325 °,풍속,3.7 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,45 %,1시간적설량,적설없음,
20221127,2300,기온,7 ℃,동서바람풍속,2.5 m/s,동서바람풍속,-3 m/s,풍향,320 °,풍속,3.9 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,45 %,1시간적설량,적설없음,
20221127,0000,기온,6 ℃,동서바람풍속,2.3 m/s,동서바람풍속,-2.9 m/s,풍향,322 °,풍속,3.7 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,45 %,1시간적설량,적설없음,
20221127,0100,기온,6 ℃,동서바람풍속,2 m/s,동서바람풍속,-2.7 m/s,풍향,323 °,풍속,3.4 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,45 %,1시간적설량,적설없음,
20221127,0200,기온,5 ℃,동서바람풍속,1.8 m/s,동서바람풍속,-2.5 m/s,풍향,324 °,풍속,3.1 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,50 %,1시간적설량,적설없음,
20221127,0300,기온,4 ℃,동서바람풍속,1.5 m/s,동서바람풍속,-2.3 m/s,풍향,327 °,풍속,2.7 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,55 %,1시간적설량,적설없음,
20221127,0400,기온,4 ℃,동서바람풍속,1.1 m/s,동서바람풍속,-1.9 m/s,풍향,330 °,풍속,2.2 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,60 %,1시간적설량,적설없음,
20221127,0500,기온,4 ℃,동서바람풍속,0.8 m/s,동서바람풍속,-1.8 m/s,풍향,336 °,풍속,2 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,60 %,1시간적설량,적설없음,
20221127,0600,기온,3 ℃,동서바람풍속,0.6 m/s,동서바람풍속,-1.8 m/s,풍향,342 °,풍속,1.9 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,65 %,1시간적설량,적설없음,최저기온,3.0 ℃,
20221127,0700,기온,3 ℃,동서바람풍속,0.3 m/s,동서바람풍속,-2 m/s,풍향,351 °,풍속,2 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,65 %,1시간적설량,적설없음,
20221127,0800,기온,4 ℃,동서바람풍속,0 m/s,동서바람풍속,-2 m/s,풍향,360 °,풍속,2 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,60 %,1시간적설량,적설없음,
20221127,0900,기온,6 ℃,동서바람풍속,-0.6 m/s,동서바람풍속,-1.7 m/s,풍향,22 °,풍속,1.8 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,50 %,1시간적설량,적설없음,
20221127,1000,기온,9 ℃,동서바람풍속,-1 m/s,동서바람풍속,-1.3 m/s,풍향,40 °,풍속,1.7 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,40 %,1시간적설량,적설없음,
20221127,1100,기온,12 ℃,동서바람풍속,-1.2 m/s,동서바람풍속,-0.3 m/s,풍향,77 °,풍속,1.3 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,45 %,1시간적설량,적설없음,
20221127,1200,기온,13 ℃,동서바람풍속,-1 m/s,동서바람풍속,0.4 m/s,풍향,110 °,풍속,1.2 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,45 %,1시간적설량,적설없음,
20221127,1300,기온,14 ℃,동서바람풍속,-0.9 m/s,동서바람풍속,0.6 m/s,풍향,121 °,풍속,1.2 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,45 %,1시간적설량,적설없음,
20221127,1400,기온,15 ℃,동서바람풍속,-1.1 m/s,동서바람풍속,0.6 m/s,풍향,117 °,풍속,1.3 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,45 %,1시간적설량,적설없음,
20221127,1500,기온,15 ℃,
null

20221127,1500,동서바람풍속,-1.2 m/s,동서바람풍속,0.7 m/s,풍향,118 °,풍속,1.5 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,45 %,1시간적설량,적설없음,최고기온,16.0 ℃,
20221127,1600,기온,14 ℃,동서바람풍속,-1.2 m/s,동서바람풍속,0.7 m/s,풍향,118 °,풍속,1.5 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,45 %,1시간적설량,적설없음,
20221127,1700,기온,13 ℃,동서바람풍속,-1.4 m/s,동서바람풍속,0.5 m/s,풍향,108 °,풍속,1.6 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,55 %,1시간적설량,적설없음,
20221127,1800,기온,12 ℃,동서바람풍속,-1.6 m/s,동서바람풍속,-0.2 m/s,풍향,83 °,풍속,1.7 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,70 %,1시간적설량,적설없음,
20221127,1900,기온,11 ℃,동서바람풍속,-1.8 m/s,동서바람풍속,-0.4 m/s,풍향,78 °,풍속,1.9 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,70 %,1시간적설량,적설없음,
20221127,2000,기온,10 ℃,동서바람풍속,-2 m/s,동서바람풍속,-0.1 m/s,풍향,87 °,풍속,2.1 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,75 %,1시간적설량,적설없음,
20221127,2100,기온,10 ℃,동서바람풍속,-2.1 m/s,동서바람풍속,0.3 m/s,풍향,98 °,풍속,2.2 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,75 %,1시간적설량,적설없음,
20221127,2200,기온,10 ℃,동서바람풍속,-2.1 m/s,동서바람풍속,0.6 m/s,풍향,105 °,풍속,2.3 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,70 %,1시간적설량,적설없음,
20221128,2300,기온,10 ℃,동서바람풍속,-1.9 m/s,동서바람풍속,1.1 m/s,풍향,119 °,풍속,2.3 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,70 %,1시간적설량,적설없음,
20221128,0000,기온,10 ℃,동서바람풍속,-1.7 m/s,동서바람풍속,1.5 m/s,풍향,130 °,풍속,2.3 m/s,하늘상태,맑음,강수형태,없음,강수확률,없음 %,파고,0 M,1시간강수량,강수없음,습도,70 %,1시간적설량,적설없음,
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null
null

